uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix
WOS:000257993800014,Fine-scale population structure of Accumulibacter phosphatis in enhanced biological phosphorus removal sludge,Journal of Microbiology and Biotechnology,Journal of Microbiology...,2008,"ebpr,diversity,rhodocyclus,""candidatus accumulibacter phosphatis"",phac","wang_qian,shao_yongqi,huong_vu_thi_thu,park_woo-jun,park_jong-moon,jeon_che-ok"
WOS:000258267700007,Community proteogenomics highlights microbial strain-variant protein expression within activated sludge performing enhanced biological phosphorus removal,Isme Journal,Isme Journal,2008,"'candidatus accumulibacter phosphatis',community proteogenomics,enhanced biological phosphorus removal,metaproteomics,proteomics,strain variation","wilmes_paul,andersson_anders_f,lefsrud_mark_g,wexler_margaret,shah_manesh,zhang_bing,hettich_robert_l,bond_philip_l,verberkmoes_nathan_c,banfield_jillian_f"
WOS:000258485600008,Production of polyhydroxyalkanoates by glycogen accumulating organisms treating a paper mill wastewater,Water Science and Technology,Water Science and...,2008,"competibacter phosphatis,defluviicoccus vanus,glycogen accumulating organisms (gao),metabolism,mixed culture,paper mill wastewater,polyhydroxyalkanoates (pha)","bengtsson_simon,werker_alan,welander_thomas"
WOS:000258485600023,Calcium phosphate precipitation in a SBR operated for EBPR: interactions with the biological process,Water Science and Technology,Water Science and...,2008,"calcium,ebpr,glycogen accumulating metabolism (gam),polyphosphate accumulating metabolism (pam),precipitation","barat_r,montoya_t,borras_l,ferrer_j,seco_a"
WOS:000259182800009,Permanganate formation in the reactions of ozone with Mn(II): a mechanistic study,Journal of Water Supply Research and Technology-Aqua,Journal of Water...,2008,"iron,manganese,oxalate,ozone,permanganate,polyphosphate","reisz_erika,leitzke_achim,jarocki_alexandra,irmscher_rudolf,von_sonntag_clemens"
WOS:000259512900008,Temperature effects on the aerobic metabolism of glycogen-accumulating organisms,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2008,"enhanced biological phosphorus removal (ebpr),glycogen-accumulating organisms (gao),phorus-accumulating organisms (pao),temperature,aerobic metabolism,atp/nadh ratio (delta),aerobic kinetics","lopez-vazquez_carlos_m,song_young-il,hooijmans_christine_m,brdjanovic_damir,moussa_moustafa_s,gijzen_huub_j,van_loosdrecht_mark_c_m"
WOS:000259522800020,Effect of pH on enzyme activity of enhanced biological phosphorus removal system,Chemical Journal of Chinese Universities-Chinese,Chemical Journal of...,2008,"enzyme activity,ph value,enhanced biological phosphorus removal","zhang_chao,chen_yin-guang,liu_yan"
WOS:000259753000019,Anaerobic metabolic models for phosphorus- and glycogen-accumulating organisms with mixed acetic and propionic acids as carbon sources,Water Research,Water Research,2008,"anaerobic metabolic model,stoichiometry,phosphorus-accumulating organisms,glycogen-accumulating organisms,acetic acid,propionic acid","zhang_chao,chen_yinguang,randall_andrew_a,gu_guowei"
WOS:000259781400004,Anaerobic glyoxylate cycle activity during simultaneous utilization of glycogen and acetate in uncultured Accumulibacter enriched in enhanced biological phosphorus removal communities,Isme Journal,Isme Journal,2008,"polyphosphate-accumulating organism,polyhydroxyalkanoate,quantitative reverse-transcriptase pcr","burow_luke_c,mabbett_amanda_n,blackall_linda_l"
WOS:000260016200023,Is it PAO-GAO competition or metabolic shift in EBPR system? Evidence from an experimental study,Water Science and Technology,Water Science and...,2008,"biochemical pathways,ebpr,gao,metabolic shift,pao,phosphorus removal","erdal_ufuk_g,erdal_zeynep_k,daigger_glen_t,randall_clifford_w"
WOS:000260051300025,In situ detection of starch-hydrolyzing microorganisms in activated sludge,Fems Microbiology Ecology,Fems Microbiology Ecology,2008,"starch-hydrolyzing organisms,activated sludge,bodipy,paos","xia_yun,kong_yunhong,nielsen_per_halkjaer"
WOS:000260113200019,Ecophysiology of polyphosphate-accumulating organisms and glycogen-accumulating organisms in a continuously aerated enhanced biological phosphorus removal process,Journal of Applied Microbiology,Journal of Applied...,2008,"aerobic phosphorus removal,candidatus 'accumulibacter phosphatis',dechloromonas,defluviicoccus,fluorescence in situ hybridization,microautoradiography","schroeder_s,ahn_j,seviour_r_j"
WOS:000260723000031,Metaproteomics Provides Functional Insight into Activated Sludge Wastewater Treatment,Plos One,Plos One,2008,NA,"wilmes_paul,wexler_margaret,bond_philip_l"
WOS:000261127900003,Functionally Relevant Microorganisms to Enhanced Biological Phosphorus Removal Performance at Full-Scale Wastewater Treatment Plants in the United States,Water Environment Research,Water Environment Research,2008,"enhanced biological phosphorus removal,glycogen-accumulating organisms,polyphosphate-accumulating organisms,tetrad-forming organisms,accumulibacter,competibacter","gu_april_z,saunders_a,neethling_j_b,stensel_h_d,blackall_l_l"
WOS:000261895500019,"Precipitation assessment in wastewater treatment plants operated for biological nutrient removal: A case study in Murcia, Spain",Journal of Environmental Management,Journal of Environmental...,2009,"anaerobic digestion,precipitation,sludge treatment,struvite,wastewater","barat_r,bouzas_a,marti_n,ferrer_j,seco_a"
WOS:000262704300012,Treatment and phosphorus removal from high-concentration organic wastewater by the yeast Hansenula anomala J224 PAWA,Bioresource Technology,Bioresource Technology,2009,"phosphorus,flocculent yeast,wastewater treatment,alcoholic distillery wastewater,semi-batch continuous treatment","watanabe_takashi,masaki_kazuo,iwashita_kazuhiro,fujii_tsutomu,iefuji_haruyuki"
WOS:000262750000013,Robustness of sludge enriched with short SBR cycles for biological nutrient removal,Bioresource Technology,Bioresource Technology,2009,"enhanced biological phosphorus removal (ebpr),polyphosphate accumulating organisms (pao),glycogen accumulating organisms (gao),nitrogen removal,temperature","freitas_filomena,temudo_margarida_f,carvalho_gilda,oehmen_adrian,reis_maria_a_m"
WOS:000263435800015,Monitoring microbial community structure and succession of an A/O SBR during start-up period using PCR-DGGE,Journal of Environmental Sciences,Journal of Environmental...,2009,"biological phosphorus removal,polyphosphate accumulating organisms,glycogen accumulating organisms","wang_xiuheng,zhang_kun,ren_nanqi,li_nan,ren_lijiao"
WOS:000263595500022,"Modeling the PAO-GAO competition: Effects of carbon source, pH and temperature",Water Research,Water Research,2009,"enhanced biological phosphorus removal (ebpr),metabolic modeling,microbial competition,volatile fatty acids (vfa),poly-beta-hydroxyalkanoates (pha),defluviicocccus vanus","lopez-vazquez_carlos_m,oehmen_adrian,hooijmans_christine_m,brdjanovic_damir,gijzen_huub_j,yuan_zhiguo,van_loosdrecht_mark_c_m"
WOS:000263617600010,Maintenance of phosphorus removal in an EBPR system under permanent aerobic conditions using propionate,Biochemical Engineering Journal,Biochemical Engineering Journal,2009,"aerobic processes,enhanced biological phosphorus removal (ebpr),phosphorus accumulating organisms (pao),propionic acid,wastewater treatment","vargas_m,casas_c,baeza_j_a"
WOS:000263772800009,Altered Carbon Flow by Polyphosphate-Accumulating Organisms During Enhanced Biological Phosphorus Removal,Water Environment Research,Water Environment Research,2009,"polyphosphate-accumulating organisms,enhanced biological phosphorus removal,methylmalonyl-coa pathway,glyoxylate pathway,poly-beta-hydroxyl valerate","ahn_chang_hoon,park_jae_kwang,whang_liang-ming"
WOS:000263785300008,A comparative study of methanol as a supplementary carbon source for enhancing denitrification in primary and secondary anoxic zones,Biodegradation,Biodegradation,2009,"denitrification,external carbon,methanol,methanol utilizing denitrifiers","ginige_maneesha_p,bowyer_jocelyn_c,foley_leah,keller_juerg,yuan_zhiguo"
WOS:000263933200001,Development of the modified activated sludge model describing nitrite inhibition of aerobic phosphate uptake,Water Science and Technology,Water Science and...,2009,"activated sludge model,aerobic phosphate uptake,biological phosphorus removal,denitrifying poly-phosphate accumulating organisms,inhibition,nitrite,sequencing batch reactor","yoshida_y,kim_y,saito_t,tanaka_k"
WOS:000264344000004,The effects of the ratio of propionate to acetate on the transformation and composition of polyhydroxyalkanoates with enriched cultures of glycogen-accumulating organisms,Environmental Technology,Environmental Technology,2009,"polyhydroxyalkanoates,glycogen-accumulating organisms,propionate,acetate","jiang_yamin,chen_yinguang"
WOS:000264549400036,"Dynamics of Polyphosphate-Accumulating Bacteria in Wastewater Treatment Plant Microbial Communities Detected via DAPI (4 ',6 '-Diamidino-2-Phenylindole) and Tetracycline Labeling",Applied and Environmental Microbiology,Applied and Environmental...,2009,NA,"guenther_s,trutnau_m,kleinsteuber_s,hause_g,bley_t,roeske_i,harms_h,mueller_s"
WOS:000264936800025,Filamentous Bacterium Eikelboom Type 0092 in Activated Sludge Plants in Australia Is a Member of the Phylum Chloroflexi,Applied and Environmental Microbiology,Applied and Environmental...,2009,NA,"speirs_lachlan,nittami_tadashi,mcilroy_simon,schroeder_sarah,seviour_robert_j"
WOS:000266468500010,Experimental assessment and modelling of the proton production linked to phosphorus release and uptake in EBPR systems,Water Research,Water Research,2009,"ebpr,modelling,ph,pao,proton production,titrimetry","marcelino_marcos,guisasola_albert,antonio_baeza_juan"
WOS:000266752200024,The probable metabolic relation between phosphate uptake and energy storages formations under single-stage oxic condition,Bioresource Technology,Bioresource Technology,2009,"enhanced biological phosphorus removal,energy storages,polyphosphate,polyhydroxyalkanoates,glycogen","wang_dong-bo,li_xiao-ming,yang_qi,zheng_wei,liu_zong-yao,liu_yi-lin,cao_jian-bin,yue_xiu,shen_ting-ting,zeng_guang-ming,deng_jiu-hua"
WOS:000266924700002,Biomass granulation in an aerobic:anaerobic-enhanced biological phosphorus removal process in a sequencing batch reactor with varying pH,Journal of Industrial Microbiology and Biotechnology,Journal of Industrial...,2009,"enhanced biological phosphorus removal,glycogen accumulating organisms,aerobic granules,accumulibacter","ahn_johwan,mcilroy_simon,schroeder_sarah,seviour_robert"
WOS:000267312900009,Temperature effects on glycogen accumulating organisms,Water Research,Water Research,2009,"glycogen accumulating organisms (gao),polyphosphate-accumulating organisms (pao),temperature,minimum aerobic solids retention time,competition,metabolism,stoichiometry,kinetics","lopez-vazquez_carlos_m,hooijmans_christine_m,brdjanovic_damir,gijzen_huub_j,van_loosdrecht_mark_c_m"
WOS:000267882000003,Phylogeny and in situ identification of a novel gammaproteobacterium in activated sludge,Fems Microbiology Letters,Fems Microbiology Letters,2009,"gammaproteobacteria,activated sludge,enhanced biological phosphorus removal,fish,microautoradiography","schroeder_sarah,petrovski_steve,campbell_bradley,mcilroy_simon,seviour_robert"
WOS:000268138000045,Evaluation of Intracellular Polyphosphate Dynamics in Enhanced Biological Phosphorus Removal Process using Raman Microscopy,Environmental Science and Technology,Environmental Science and...,2009,NA,"majed_nehreen,matthaus_christian,diem_max,gu_april_z"
WOS:000268232700003,COMPARISON OF PHOSPHORUS ACCUMULATION BY FILAMENTOUS BACTERIA AND Acinetobacter calcoaceticus,Ecological Chemistry and Engineering S-Chemia I Inzynieria Ekologiczna S,Ecological Chemistry and...,2009,"filamentous bacteria,acinetobacter calcoaceticus,volutin granules,phosphorous uptake,foam","machnicka_alicja,grubel_klaudiusz,suschka_jan"
WOS:000268376100014,Fully coupled activated sludge model (FCASM): Model development,Bioresource Technology,Bioresource Technology,2009,"activated sludge process,anaerobic maintenance process,biological nutrient removal,sub-microscopic mechanism model","sun_peide,wang_ruyi,fang_zhiguo"
WOS:000269849000001,Denitrifying phosphorus removal in a step-feed CAST with alternating anoxic-oxic operational strategy,Journal of Environmental Sciences,Journal of Environmental...,2009,"cyclic activated sludge technology,biological phosphorus removal,denitrifying polyphosphate-accumulating organisms","ma_juan,peng_yongzhen,wang_shuying,wang_li,liu_yang,ma_ningping"
WOS:000270629500013,Towards a luxury uptake process via microalgae - Defining the polyphosphate dynamics,Water Research,Water Research,2009,"luxury uptake,microalgae,nutrient removal,phosphorus,polyphosphate,waste stabilization ponds","powell_nicola,shilton_andy,chisti_yusuf,pratt_steven"
WOS:000270913300016,Changes in Polyhydroxy-Alkanoates (PHAs) during Enhanced Biological Phosphorus Removal with Dairy Industrial Wastewater,Journal of Environmental Engineering,Journal of Environmental...,2009,NA,"ahn_chang_hoon,park_jae_kwang,wang_jenchie"
WOS:000271005300024,Study on Anaerobic/Aerobic Membrane Bioreactor Treatment for Domestic Wastewater,Polish Journal of Environmental Studies,Polish Journal of...,2009,"submerged membrane bioreactor,anaerobic/aerobic,sludge characteristics,domestic wastewater","zhidong_l,yong_z,xincheng_x,lige_z,dandan_q"
