uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix,environment,category
WOS:000323239800028,Enhanced biological nutrient removal in sequencing batch reactors operated as static/oxic/anoxic (SOA) process,Bioresource Technology,Bioresource Technology,2013,"static phase,biological nutrient removal (bnr),post-anoxic,simultaneous nitrification-denitrification,glycogen","xu_dechao,chen_hongbo,li_xiaoming,yang_qi,zeng_tianjing,luo_kun,zeng_guangming",all,all
WOS:000239498100032,Construction and analysis of a metagenomic library from an enhanced biological phosphorus removal biomass,Water Science and Technology,Water Science and...,2006,"dna extraction,ebpr,metagenomic library,16s rrna gene","yeates_c,blackall_l_l",all,all
WOS:000321558900008,Biodiversity of Polyphosphate Accumulating Bacteria in Eight WWTPs with Different Modes of Operation,Journal of Environmental Engineering,Journal of Environmental...,2013,"polyphosphate granules,flow cytometry,dgge,ebpr,wastewater,microbial diversity","mehlig_lysann,petzold_mike,heder_carolin,guenther_susanne,mueller_susann,eschenhagen_martin,roeske_isolde,roeske_kerstin",all,all
WOS:000414817900005,A novel A-B process for enhanced biological nutrient removal in municipal wastewater reclamation,Chemosphere,Chemosphere,2017,"a-b process,mainstream nitritation-denitritation,enhanced biological phosphorus removal,nitrous oxide","xu_guangjing,wang_han,gu_jun,shen_nan,qiu_zheng,zhou_yan,liu_yu",all,all
WOS:000234741400007,Copper tolerance of the thermoacidophilic archaeon Sulfolobus metallicus: possible role of polyphosphate metabolism,Microbiology-Sgm,Microbiology-Sgm,2006,NA,"remonsellez_f,orell_a,jerez_ca",all,all
WOS:000179563500018,Temperature effect on microbial community of enhanced biological phosphorus removal system,Water Research,Water Research,2003,"phosphorus-accumulating organisms,glycogen-accumulating organisms,temperature effect,enhanced biological phosphorus removal microbial community","panswad_t,doungchai_a,anotai_j",all,all
WOS:000220160000004,"Enhanced biological phosphorus removal from wastewater by biomass with different phosphorus contents, part III: Anaerobic sources of reducing equivalents",Water Environment Research,Water Environment Research,2003,"enhanced biological phosphorus removal,activated sludge,reducing equivalents,bacterial storage products,polyphosphate,glycogen,glycolysis,tricarboxylic acid cycle,glyoxylate bypass","schuler_aj,jenkins_d",all,all
WOS:000250216900002,Quantification of rhodocyclus-related and actinobacterial polyphosphate-accumulating organisms in an enhanced biological phosphorus removal process using quenching probe PCR,Microbes and Environments,Microbes and Environments,2007,"paos,ebpr,qprobe pcr,quantification,real-time pcr","okunuki_suguru,nakamura_kazunori,kawaharasaki_mamoru,tanaka_hideo,uchiyama_hiroo,noda_naohiro",all,all
WOS:000399859700043,Complete Nutrient Removal Coupled to Nitrous Oxide Production as a Bioenergy Source by Denitrifying Polyphosphate-Accumulating Organisms,Environmental Science and Technology,Environmental Science and...,2017,NA,"gan_han,liu_miaomiao,griffin_james_s,xu_longcheng,xiang_da,scherson_yaniv_d,liu_wen-tso,wells_george_f",all,all
WOS:000073933300068,Determination of the microbial diversity of anaerobic-aerobic activated sludge by a novel molecular biological technique,Water Science and Technology,Water Science and...,1998,"activated sludge,biological phosphorus removal,microbial diversity,polyphosphate,16s rdna,restriction fragment length polymorphism","liu_wt,marsh_tl,forney_lj",all,all
WOS:000288841500049,Effects of ZnO Nanoparticles on Wastewater Biological Nitrogen and Phosphorus Removal,Environmental Science and Technology,Environmental Science and...,2011,NA,"zheng_xiong,wu_rui,chen_yinguang",all,all
WOS:A1995QU94100002,CLONING AND CHARACTERIZATION OF THE MENINGOCOCCAL POLYPHOSPHATE KINASE GENE - PRODUCTION OF POLYPHOSPHATE SYNTHESIS MUTANTS,Infection and Immunity,Infection and Immunity,1995,NA,"tinsley_cr,gotschlich_ec",all,all
WOS:000220016300004,Aerobic phosphorus release linked to acetate uptake in bio-P sludge: Process modeling using oxygen uptake rate,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2004,"enhanced biological phosphorus removal (ebpr),oxygen uptake rate (our),modeling,respirometry,polyphosphate accumulating organisms (pao)","guisasola_a,pijuan_m,baeza_ja,carrera_j,casas_c,lafuente_j",all,all
WOS:000259522800020,Effect of pH on enzyme activity of enhanced biological phosphorus removal system,Chemical Journal of Chinese Universities-Chinese,Chemical Journal of...,2008,"enzyme activity,ph value,enhanced biological phosphorus removal","zhang_chao,chen_yin-guang,liu_yan",all,all
WOS:A1991GT94200031,"ANALYSIS OF THE POLYPHOSPHATE-ACCUMULATING MICROFLORA IN PHOSPHORUS-ELIMINATING, ANAEROBIC-AEROBIC ACTIVATED-SLUDGE SYSTEMS BY USING DIAMINOPROPANE AS A BIOMARKER FOR RAPID ESTIMATION OF ACINETOBACTER SPP",Applied and Environmental Microbiology,Applied and Environmental...,1991,NA,"auling_g,pilz_f,busse_hj,karrasch_s,streichan_m,schon_g",all,all
WOS:000295705300008,DETERMINATION OF KINETIC AND STOICHIOMETRIC PARAMETERS OF ACTIVATED SLUDGE MODELS,Environment Protection Engineering,Environment Protection Engineering,2011,NA,"liwarska-bizukojc_ewa,ledakowicz_stanislaw",all,all
WOS:000305435500007,Simultaneous nitrogen and phosphate removal in aerobic granular sludge reactors operated at different temperatures,Water Research,Water Research,2012,"aerobic granular sludge,nitrification,denitrification,phosphate removal,pao,gao","bassin_j_p,kleerebezem_r,dezotti_m,van_loosdrecht_m_c_m",all,all
WOS:000503173500036,Manganese co-localizes with calcium and phosphorus in Chlamydomonas acidocalcisomes and is mobilized in manganese-deficient conditions,Journal of Biological Chemistry,Journal of Biological...,2019,"algae,antioxidant,calcium,chlamydomonas,histidine,imaging,lysosomal acidification,lysosome,manganese,metal homeostasis,h plus -ppase,nramp,organelle,photosynthesis,polyphosphate","tsednee_munkhtsetseg,castruita_madeli,salome_patrice_a,sharma_ajay,lewis_brianne_e,schmollinger_stefan_r,strenkert_daniela,holbrook_kristen,otegui_marisa_s,khatua_kaustav,das_sayani,datta_ankona,chen_si,ramon_christina,ralle_martina,weber_peter_k,stemmler_timothy_l,pett-ridge_jennifer,hoffman_brian_m,merchant_sabeeha_s",all,all
WOS:000366469200018,Chemical Waste and Allied Products,Water Environment Research,Water Environment Research,2015,"waste management practices,perfume waste,pesticide waste,pesticide wastewater,chemical wastewater,pharmaceutical wastewater","hung_yung-tse,aziz_hamidi_abdul,yusoff_mohd_suffian,kamaruddin_mohamad_anuar,yeh_ruth_yu-li,liu_lian-huey,huhnke_christopher_robert,fu_yen-pei",all,all
WOS:000239498100005,Microbial succession of glycogen accumulating organisms in an anaerobic-aerobic membrane bioreactor with no phosphorus removal,Water Science and Technology,Water Science and...,2006,"enhanced biological phosphorous removal systems,fluorescence in situ hybridization,glycogen accumulating organisms,membrane bioreactor,terminal restriction fragment length polymorphism,tetrad-forming organisms","wong_m_-t,liu_w_-t",all,all
WOS:000246454100014,Ecophysiology of Defluviicoccus-related tetrad-forming organisms in an anaerobic-aerobic activated sludge process,Environmental Microbiology,Environmental Microbiology,2007,NA,"wong_man-tak,liu_wen-tso",all,all
WOS:000248825900032,"Diversity of nitrite reductase genes in ""Candidatus Accumulibacter phosphatis""-Dominated cultures enriched by flow-cytometric sorting",Applied and Environmental Microbiology,Applied and Environmental...,2007,NA,"miyauchi_ryuki,oki_kazuma,aoi_yoshiteru,tsuneda_satoshi",all,all
WOS:A1995RE55100003,WASTE-WATER AND BIOMASS CHARACTERIZATION FOR THE ACTIVATED-SLUDGE MODEL NO-2 - BIOLOGICAL PHOSPHORUS REMOVAL,Water Science and Technology,Water Science and...,1995,"activated sludge,mathematical modeling,biological phosphorus removal,waste-water characterization,biomass,nitrification,denitrification,iawq task group","henze_m,gujer_w,mino_t,matsuo_t,wentzel_mc,vonmarais_g",all,all
WOS:000171781800019,The polyhydroxyalkanoates characteristics of denitrifying and non-denitrifying phosphate accumulating organisms,Journal of Environmental Science and Health Part A-Toxic/Hazardous Substances and Environmental Engineering,Journal of Environmental...,2001,"dnpao,phosphorus removal,denitrification,pha","you_sj,ouyang_cf,chuang_sh",all,all
WOS:000425075500010,Effect of acetate to glycerol ratio on enhanced biological phosphorus removal,Chemosphere,Chemosphere,2018,"enhanced biological phosphorus removal,glycerol,phosphorus accumulating organisms,polyhydroxyalkanoate,glycogen","yang_guojing,wang_dongbo,yang_qi,zhao_jianwei,liu_yiwen,wang_qilin,zeng_guangming,li_xiaoming,li_hailong",all,all
WOS:000295386800042,Evaluating sludge minimization caused by predation and viral infection based on the extended activated sludge model No. 2d,Water Research,Water Research,2011,"predation,viral infection,sludge minimization,polyphosphate-accumulating organisms (paos),sequencing batch reactor (sbr) system,activated sludge model no. 2d (asm2d)","hao_xiaodi,wang_qilin,cao_yali,van_loosdrecht_mark_c_m",all,all
WOS:000247169300018,Biological nutrient removal by applying SBR technology in small wastewater treatment plants: CD carbon source and C/N/P ratio effects,Water Science and Technology,Water Science and...,2007,"c/p and c/n/p ratios,nutrient removal,paos,sbrs,step-feed strategy","puig_s,corominas_ll,balaguer_m_d,colprim_j",all,all
WOS:000334438200033,"The Impact of Microbial Ecology and Chemical Profile on the Enhanced Biological Phosphorus Removal (EBPR) Process: A Case Study of Northern Wastewater Treatment Works, Johannesburg",International Journal of Environmental Research and Public Health,International Journal of...,2014,"wastewater,ebpr,polyphosphate-accumulating organisms,glycogen-accumulating organisms,volatile fatty acids","kamika_ilunga,coetzee_martie,mamba_bhekie_brilliance,msagati_titus,momba_maggy_n_b",all,all
WOS:000315977000004,Population dynamics of bacteria involved in enhanced biological phosphorus removal in Danish wastewater treatment plants,Water Research,Water Research,2013,"pao,gao,ebpr,tetrasphaera,accumulibacter,competibacter,defluviicoccus,activated sludge,correlations","mielczarek_artur_tomasz,hien_thi_thu_nguyen,nielsen_jeppe_lund,nielsen_per_halkjaer",all,all
WOS:000303385900035,Microbial selection on enhanced biological phosphorus removal systems fed exclusively with glucose,World Journal of Microbiology and Biotechnology,World Journal of...,2012,"ebpr,glucose,pao,gao,phosphorus removal","begum_shamim_a,batista_jacimaria_r",all,all
WOS:000249990400005,Elucidation of metabolic pathways in glycogen-accumulating organisms with in vivo C-13 nuclear magnetic resonance,Environmental Microbiology,Environmental Microbiology,2007,NA,"lemos_paulo_c,dai_yu,yuan_zhiguo,keller_jurg,santos_helena,reis_maria_a_m",all,all
WOS:000257464500018,Performance of biological phosphorus removal and characteristics of microbial community in the oxic-settling-anaerobic process by FISH analysis,Journal of Zhejiang University-Science A,Journal of Zhejiang...,2008,"excess sludge reduction,biological phosphorus removal,phosphate accumulating organisms (paos),dapi (4 ',6 '-diamidino-2-phenyl indol dihydrochloride),fluorescent in situ hybridization (fish)","wang_jian-fang,zhao_qing-liang,jin_wen-biao,you_shi-jie,zhang_jin-na",all,all
WOS:000441477600059,Toward Better Understanding of EBPR Systems via Linking Raman-Based Phenotypic Profiling with Phylogenetic Diversity,Environmental Science and Technology,Environmental Science and...,2018,NA,"li_yueyun,cope_helen_a,rahman_sheikh_m,li_guangyu,nielsen_per_halkjxr,elfick_alistair,gu_april_z",all,all
WOS:000326905400047,Inhibition of free ammonia to the granule-based enhanced biological phosphorus removal system and the recoverability,Bioresource Technology,Bioresource Technology,2013,"free ammonia,granule-based enhanced biological phosphorus removal system,microbial activity,microbial community structure,recoverability","zheng_xiongliu,sun_peide,lou_juqing,cai_jing,song_yingqi,yu_shenjing,lu_xuanyu",all,all
WOS:000238946800022,Effect of particulate biodegradable COD in a post-denitrification enhanced biological phosphorus removal system,Journal of Environmental Science and Health Part A-Toxic/Hazardous Substances and Environmental Engineering,Journal of Environmental...,2006,"denitrifying polyphosphate-accumulating organisms,post-denitrification configuration,raw wastewater,primary effluent,particulate biodegradable substrate,readily biodegradable substrate,fermentation products","torrico_vladimir,kuba_takahiro,kusuda_tetsuya",all,all
WOS:000353507100009,Expanding our view of genomic diversity in Candidatus Accumulibacter clades,Environmental Microbiology,Environmental Microbiology,2015,NA,"skennerton_connor_t,barr_jeremy_j,slater_frances_r,bond_philip_l,tyson_gene_w",all,all
WOS:000319020900013,Comparing the long-term effect of high P/COD influent on enhancement ofphosphate-accumulating organisms between acetate- and propionate-fed reactors,Journal of Chemical Technology and Biotechnology,Journal of Chemical...,2013,"phosphorus removal,high phosphate loading,phosphate-accumulating organisms (paos),population dynamics","hsu_chih-hsun,chang_wei-chin,chen_jian-jyun,wu_jhong-syun",all,all
WOS:000306075100001,Molecular Characterization of Denitrifying Bacteria Isolated from the Anoxic Reactor of a Modified DEPHANOX Plant Performing Enhanced Biological Phosphorus Removal,Water Environment Research,Water Environment Research,2012,"denitrifying bacteria,dephanox,16s rrna gene","zafiriadis_ilias,ntougias_spyridon,mirelis_paraskevi,kapagiannidis_anastasios_g,aivasidis_alexander",all,all
WOS:000226128100022,"A novel wastewater treatment process: simultaneous nitrification, denitrification and phosphorus removal",Water Science and Technology,Water Science and...,2004,"denitrification and phosphorus removal,denitrifying glycogen-accumulating organisms,nitrite pathway,nitrous oxide,simultaneous nitrification,toga","zeng_rj,lemaire_r,yuan_z,keller_j",all,all
WOS:000292975600001,Enhancement of Nutrient Removal from Eutrophic Water by a Plant-Microorganisms Combined System,Environmental Engineering Science,Environmental Engineering Science,2011,"bioremediation,denitrifying polyphosphate-accumulating organisms (dpaos),eutrophication,perennial grasses","li_hong,zhao_he-ping,hao_hu-lin,liang_jun,zhao_feng-liang,xiang_lv-cheng,yang_xiao-e,he_zhen-li,stoffella_peter_j",all,all
