uid,title,journal_fix,journal_short,year_fix,keywords_fix,authors_fix
WOS:000266752200024,The probable metabolic relation between phosphate uptake and energy storages formations under single-stage oxic condition,Bioresource Technology,Bioresource Technology,2009,"enhanced biological phosphorus removal,energy storages,polyphosphate,polyhydroxyalkanoates,glycogen","wang_dong-bo,li_xiao-ming,yang_qi,zheng_wei,liu_zong-yao,liu_yi-lin,cao_jian-bin,yue_xiu,shen_ting-ting,zeng_guang-ming,deng_jiu-hua"
WOS:000266924700002,Biomass granulation in an aerobic:anaerobic-enhanced biological phosphorus removal process in a sequencing batch reactor with varying pH,Journal of Industrial Microbiology and Biotechnology,Journal of Industrial...,2009,"enhanced biological phosphorus removal,glycogen accumulating organisms,aerobic granules,accumulibacter","ahn_johwan,mcilroy_simon,schroeder_sarah,seviour_robert"
WOS:000267312900009,Temperature effects on glycogen accumulating organisms,Water Research,Water Research,2009,"glycogen accumulating organisms (gao),polyphosphate-accumulating organisms (pao),temperature,minimum aerobic solids retention time,competition,metabolism,stoichiometry,kinetics","lopez-vazquez_carlos_m,hooijmans_christine_m,brdjanovic_damir,gijzen_huub_j,van_loosdrecht_mark_c_m"
WOS:000267882000003,Phylogeny and in situ identification of a novel gammaproteobacterium in activated sludge,Fems Microbiology Letters,Fems Microbiology Letters,2009,"gammaproteobacteria,activated sludge,enhanced biological phosphorus removal,fish,microautoradiography","schroeder_sarah,petrovski_steve,campbell_bradley,mcilroy_simon,seviour_robert"
WOS:000268138000045,Evaluation of Intracellular Polyphosphate Dynamics in Enhanced Biological Phosphorus Removal Process using Raman Microscopy,Environmental Science and Technology,Environmental Science and...,2009,NA,"majed_nehreen,matthaus_christian,diem_max,gu_april_z"
WOS:000268376100014,Fully coupled activated sludge model (FCASM): Model development,Bioresource Technology,Bioresource Technology,2009,"activated sludge process,anaerobic maintenance process,biological nutrient removal,sub-microscopic mechanism model","sun_peide,wang_ruyi,fang_zhiguo"
WOS:000269849000001,Denitrifying phosphorus removal in a step-feed CAST with alternating anoxic-oxic operational strategy,Journal of Environmental Sciences,Journal of Environmental...,2009,"cyclic activated sludge technology,biological phosphorus removal,denitrifying polyphosphate-accumulating organisms","ma_juan,peng_yongzhen,wang_shuying,wang_li,liu_yang,ma_ningping"
WOS:000270913300016,Changes in Polyhydroxy-Alkanoates (PHAs) during Enhanced Biological Phosphorus Removal with Dairy Industrial Wastewater,Journal of Environmental Engineering,Journal of Environmental...,2009,NA,"ahn_chang_hoon,park_jae_kwang,wang_jenchie"
WOS:000271005300024,Study on Anaerobic/Aerobic Membrane Bioreactor Treatment for Domestic Wastewater,Polish Journal of Environmental Studies,Polish Journal of...,2009,"submerged membrane bioreactor,anaerobic/aerobic,sludge characteristics,domestic wastewater","zhidong_l,yong_z,xincheng_x,lige_z,dandan_q"
WOS:000271439600017,Distributions and activities of ammonia oxidizing bacteria and polyphosphate accumulating organisms in a pumped-flow biofilm reactor,Water Research,Water Research,2009,"pumped-flow biofilm reactor,microbial distributions,ammonia oxidizing bacteria,polyphosphate accumulating organisms,fluorescence in situ hybridization,micro-sensors","wu_guangxue,nielsen_michael,sorensen_ketil,zhan_xinmin,rodgers_michael"
WOS:000272452900005,Acetate uptake efficiency of polyphosphate-accumulating organisms under exposure to surfactants,Water Science and Technology,Water Science and...,2009,"acetate uptake,ae,las,phosphate release,polyphosphate-accumulating organisms","tsuji_k,fujita_m,furumai_h"
WOS:000272500800003,Isotope array analysis of Rhodocyclales uncovers functional redundancy and versatility in an activated sludge,Isme Journal,Isme Journal,2009,"isotope array,phylochip,rhodocyclales,wastewater treatment","hesselsoe_martin,fuereder_stephanie,schloter_michael,bodrossy_levente,iversen_niels,roslev_peter,nielsen_per_halkjaer,wagner_michael,loy_alexander"
WOS:000272582500019,DETERMINATION OF MICROBIAL RESPONSES TO SEASONAL VARIATIONS OF WASTEWATER COMPOSITION IN THE IZMIR WASTEWATER TREATMENT PLANT,Fresenius Environmental Bulletin,Fresenius Environmental Bulletin,2009,"enhanced biological phosphorous removal (ebpr),wastewater characterization,paos,gaos,ohos,full scale,large wastewater treatment plant,mass balance","tuncal_tolga,pala_ayseguel,uslu_orhan"
WOS:000272830700020,Optimization of biological nutrient removal in a pilot plant UCT-MBR treating municipal wastewater during start-up,Desalination,Desalination,2010,"biological nutrient removal (bnr),enhanced biological phosphorous removal (ebpr),membrane bioreactor (mbr),polyphosphate-accumulating organisms (paos)","monclus_h,sipma_j,ferrero_g,comas_j,rodriguez-roda_i"
WOS:000272917200045,Effect and mechanism of carbon sources on phosphorus uptake by microorganisms in sequencing batch reactors with the single-stage oxic process,Science in China Series B-Chemistry,Science in China...,2009,"biological phosphorus removal,poly-beta-hydroxyalkanoates,glycogen,sequecing batch reactor,single-stage oxic process","wang_dongbo,li_xiaoming,yang_qi,zheng_wei,cao_jianbing,zeng_guangming,yue_xiu,shen_tingting,zeng_tianjing,ding_yan"
WOS:000273001700020,Biological nutrient and organic removal from meat packing wastewater with a unique sequence of suspended growth and fixed-film reactors,Water Science and Technology,Water Science and...,2009,"anaerobic filter,a/o process,biological aerated filter,nitrogen,phosphorus,recycled concrete aggregate","lim_s_j,kim_s_h,fox_p"
WOS:000273182500009,Radiolabelled proteomics to determine differential functioning of Accumulibacter during the anaerobic and aerobic phases of a bioreactor operating for enhanced biological phosphorus removal,Environmental Microbiology,Environmental Microbiology,2009,NA,"wexler_margaret,richardson_david_j,bond_philip_l"
WOS:000274271400008,Effect of different types of electron acceptors on the anoxic phosphorus uptake activity of denitrifying phosphorus removing bacteria,Bioresource Technology,Bioresource Technology,2010,"electron acceptor,nitrate,nitrite,denitrifying phosphorus removing bacteria (dpb),anoxic phosphorus uptake","zhou_shaoqi,zhang_xiaojie,feng_linyu"
WOS:000274707600031,Purple nonsulfur bacteria diversity in activated sludge and its potential phosphorus-accumulating ability under different cultivation conditions,Applied Microbiology and Biotechnology,Applied Microbiology and...,2010,"chemoheterotrophic,phosphorus removal,photoheterotrophic,pns,polyphosphate,wastewater treatment plants","liang_chih-ming,hung_chun-hsiung,hsu_shu-chuan,yeh_ing-chih"
WOS:000275644500067,Dephosphorization mechanism of prolonged sludge age SBBR treating saline and high-phosphorus wastewater,Journal of Central South University of Technology,Journal of Central...,2009,"sludge age,dephosphorization mechanism,phosphorus balance,phosphate reduction","long_teng-rui,chen_yao,zhou_jian"
WOS:000275706600027,Effects of integrated fixed film activated sludge media on activated sludge settling in biological nutrient removal systems,Water Research,Water Research,2010,"integrated fixed-film activated sludge (ifas),solids density,settleability,nitrification,enhanced biological phosphorus removal (ebpr)","kim_hyun-su,gellner_james_w,boltz_joshua_p,freudenberg_robert_g,gunsch_claudia_k,schuler_andrew_j"
WOS:000275766400016,Enhanced biological phosphorus removal by granular sludge: From macro- to micro-scale,Water Research,Water Research,2010,"granule,enhanced biological phosphorus removal,structure,porosity","wu_chang-yong,peng_yong-zhen,wang_shu-ying,ma_yong"
WOS:000275999800029,Population dynamics in a sequencing batch reactor fed with glucose and operated for enhanced biological phosphorus removal,Bioresource Technology,Bioresource Technology,2010,"enhanced biological phosphorus removal,polyphosphate accumulating organisms,glycogen accumulating organisms,glucose utilization,pha formation","zengin_guelsuem_emel,artan_nazik,orhon_derin,chua_adeline_s_m,satoh_hiroyasu,mino_takashi"
WOS:000276125500017,Dynamics and function of intracellular carbohydrate in activated sludge performing enhanced biological phosphorus removal,Biochemical Engineering Journal,Biochemical Engineering Journal,2010,"enhanced biological phosphorus removal,carbohydrate,intracellular,polyphosphate,starvation","wu_guangxue,rodgers_michael"
WOS:000276857300018,Uncertainty and variability in enhanced biological phosphorus removal (EBPR) stoichiometry: consequences for process modelling and optimization,Water Science and Technology,Water Science and...,2010,"enhanced biological phosphorus removal (ebpr),glycogen accumulating organisms (gaos),metabolic models,polyphosphate accumulating organisms (paos)","houweling_dwight,comeau_yves,takacs_imre,dold_peter"
WOS:000276973400018,Assessing the abundance and activity of denitrifying polyphosphate accumulating organisms through molecular and chemical techniques,Water Science and Technology,Water Science and...,2010,"candidatus accumulibacter phosphatis,denitrifying pao (dpao),enhanced biological phosphorus removal (ebpr),polyphosphate accumulating organisms (pao)","oehmen_adrian,carvalho_gilda,freitas_filomena,reis_maria_a_m"
WOS:000277746500001,In Situ Microscale Analyses of Activated Sludge Flocs in the Enhanced Biological Phosphate Removal Process by the Use of Microelectrodes and Fluorescent In Situ Hybridization,Journal of Environmental Engineering,Journal of Environmental...,2010,"diffusion coefficient,enhanced biological phosphate removal (ebpr) process,in situ monitoring,microelectrode,phosphate,clone library analysis,fluorescent in situ hybridization (fish)","lee_woo_hyoung,bishop_paul_l"
WOS:000277817300007,Experimental Evaluation of Decrease in the Activities of Polyphosphate/Glycogen-Accumulating Organisms Due to Cell Death and Activity Decay in Activated Sludge,Biotechnology and Bioengineering,Biotechnology and Bioengineering,2010,"decay rate,phosphate release rate (prr),volatile fatty acid (vfa) uptake rate (vfaur),live/dead staining,fluorescence in situ hybridization (fish),endogenous respiration","hao_xiaodi,wang_qilin,cao_yali,van_loosdrecht_mark_c_m"
WOS:000277882000022,The effect of free nitrous acid on the anabolic and catabolic processes of glycogen accumulating organisms,Water Research,Water Research,2010,"enhanced biological phosphorus removal,nitrite,free nitrous acid,inhibition,glycogen accumulating organisms,aerobic metabolism","ye_liu,pijuan_maite,yuan_zhiguo"
WOS:000278415300007,"Analysis of the Fine-Scale Population Structure of ""Candidatus Accumulibacter phosphatis"" in Enhanced Biological Phosphorus Removal Sludge, Using Fluorescence In Situ Hybridization and Flow Cytometric Sorting",Applied and Environmental Microbiology,Applied and Environmental...,2010,NA,"kim_jeong_myeong,lee_hyo_jung,kim_sun_young,song_jae_jun,park_woojun,jeon_che_ok"
WOS:000279200600035,"Performance and microbial community composition dynamics of aerobic granular sludge from sequencing batch bubble column reactors operated at 20 A degrees C, 30 A degrees C, and 35 A degrees C",Applied Microbiology and Biotechnology,Applied Microbiology and...,2010,"wastewater treatment,nutrient removal,biological dephosphatation,aerobic granular sludge","ebrahimi_sirous,gabus_sebastien,rohrbach-brandt_emmanuelle,hosseini_maryam,rossi_pierre,maillard_julien,holliger_christof"
WOS:000279517400012,Elucidating further phylogenetic diversity among the Defluviicoccus-related glycogen-accumulating organisms in activated sludge,Environmental Microbiology Reports,Environmental Microbiology Reports,2009,NA,"mcilroy_simon,seviour_robert_j"
WOS:000279517700002,Qualitative Determination of Polyphosphate Accumulating Bacteria in Activated Sludge,Ochrona Srodowiska,Ochrona Srodowiska,2010,"polyphosphate accumulating organisms (pao),activated sludge,sequencing batch reactor (sbr),cultivation methods","zborowska_ewa,muszynski_adam,lebkowska_maria,podedworna_jolanta,zubrowska-sudol_monika"
WOS:000280633400017,"Bacterial Community and ""Candidatus Accumulibacter"" Population Dynamics in Laboratory-Scale Enhanced Biological Phosphorus Removal Reactors",Applied and Environmental Microbiology,Applied and Environmental...,2010,NA,"he_shaomei,bishop_forrest_i,mcmahon_katherine_d"
WOS:000281176200016,Modelling the population dynamics and metabolic diversity of organisms relevant in anaerobic/anoxic/aerobic enhanced biological phosphorus removal processes,Water Research,Water Research,2010,"polyphosphate accumulating organisms (pao),glycogen accumulating organisms (gao),kinetics,model calibration,candidatus accumulibacter,phosphatis clades,fluorescence in situ hybridisation (fish)","oehmen_a,lopez-vazquez_c_m,carvalho_g,reis_m_a_m,van_loosdrecht_m_c_m"
WOS:000281638900024,Filamentous members of cluster III Defluviicoccus have the in situ phenotype expected of a glycogen-accumulating organism in activated sludge,Fems Microbiology Ecology,Fems Microbiology Ecology,2010,"activated sludge,bulking,candidatus monilibacter batavus,defluviicoccus,fish-mar,nostocoida limicola","mcilroy_simon_j,nittami_tadashi,seviour_elizabeth_m,seviour_robert_j"
WOS:000282768800028,Effect of pH reduction on polyphosphate- and glycogen-accumulating organisms in enhanced biological phosphorus removal processes,Water Science and Technology,Water Science and...,2010,"candidatus 'accumulibacter phosphatis',candidatus 'competibacter phosphatis',enhanced biological phosphorus removal,glycogen-accumulating organism,ph,phosphate-accumulating organism","fukushima_toshikazu,onuki_motoharu,satoh_hiroyasu,mino_takashi"
